# https://wikirate.org/?filter%5Bcompany_name%5D=&mark=Climate+100+GHG+Emissions%2BAnswer&format=csv&view=detailed&limit=5000
"# Wikirate.org, licensed under CC BY 4.0 (https://creativecommons.org/licenses/by/4.0). See https://wikirate.org/Attribution_Guide."
# 2024-04-07 16:54:20 UTC
#
Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments
https://wikirate.org/~12653052,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Siemens AG,2021,386000,https://wikirate.org/~12653044,12653052,https://assets.new.siemens.com/siemens/assets/api/uuid:4806da09-01c7-40b1-af91-99af4b726653/sustainability2021-en.pdf,1,"pg. 116 ""Scope 1 Total (1,000 metric tons of CO2 equivalents) (FY 2021) 386"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-08 10:28:56 UTC"
https://wikirate.org/~15355332,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Phillips 66,2021,30300000,https://wikirate.org/~15355326,15355332,"",1,"pg. 63 ""Direct GHG Emissions (Scope 1) - All GHGs million metric tons CO₂e (2021) 30.3"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-11 12:00:56 UTC"
https://wikirate.org/~12652058,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Rio Tinto,2021,22700000,https://wikirate.org/~12652052,12652058,"",1,"pg. 31 ""Equity greenhouse gas emissions – million tonnes carbon dioxide equivalent (Mt CO2e) Scope 1 emissions (2021) 22.7"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-06 19:26:07 UTC"
https://wikirate.org/~15355061,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Posco,2021,77100000,https://wikirate.org/~15355055,15355061,"",1,"pg. 38 ""GHG emissions (Scope1 & 2) (Unit: million tCO2) Scope1 (2021) 77.1"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-09 18:47:02 UTC"
https://wikirate.org/~12653335,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",OMV Group,2021,13900000,https://wikirate.org/~12653327,12653335,https://www.omv.com/services/downloads/00/omv.com/1522217802683/sustainability-report-2021.pdf,1,"pg. 119 ""Total GHG direct, Scope 1 (mn t CO2 equivalent) (2021) 13.9"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-08 18:33:59 UTC"
https://wikirate.org/~12652287,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Rolls-Royce Holdings,2021,216788,https://wikirate.org/~12652279,12652287,https://www.rolls-royce.com/~/media/Files/R/Rolls-Royce/documents/annual-report/2021/2021-full-annual-report.pdf,1,"(Calculation: 150,988+ 65,800 = 216,788) pg. 212 "" (tCO2e) Emissions from activities for which the company own or control including the combustion of fuel and operation of facilities. [Direct GHG Emissions (Scope 1)] Global (excluding UK) (2021) 150,988 UK (2021) 65,800"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-07 09:12:24 UTC"
https://wikirate.org/~15327065,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Toyota Motor Corporation,2021,2560000,https://wikirate.org/~15327057,15327065,https://global.toyota/pages/global_toyota/sustainability/report/sdb/sdb22_en.pdf,1,"pg. 46 ""Scope 1 (Direct Emissions) (2021) (million t-CO2) 2.56"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-05 18:41:16 UTC"
https://wikirate.org/~15355441,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Daikin Industries,2021,600000,https://wikirate.org/~15355435,15355441,"",1,"pg. 653 ""GHG emissions in the value chain (Scope1,2,3) (Thousand tons-CO2) Scope1 (2021) 600"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-11 16:33:13 UTC"
https://wikirate.org/~15355423,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",NTPC Limited,2021,304140000,https://wikirate.org/~15355417,15355423,"",1,"pg. 253 ""Total direct emissions (Scope 1) FY 2021-22 (milt eq) 304.14"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-11 15:56:39 UTC"
https://wikirate.org/~15355473,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Suzuki Motor,2021,400000,https://wikirate.org/~15355465,15355473,https://www.globalsuzuki.com/corporate/environmental/report/pdf/2022_enve_all.pdf,1,"pg. 36 ""Breakdown of GHG emissions FY2021 Scope 1 0.5% (0.40 mil. tCo2) "" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-11 17:22:25 UTC"
https://wikirate.org/~15355529,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Canadian Natural Resources,2021,23150000,https://wikirate.org/~15355521,15355529,https://www.cnrl.com/content/uploads/2023/01/2021-Stewardship-Report-to-Stakeholders.pdf,1,"pg. 41 ""Scope 1 direct GHG emissions (million tonnes CO2e) (2021) 23.15"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-11 18:16:00 UTC"
https://wikirate.org/~12653291,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",E.ON SE,2021,3710000,https://wikirate.org/~12653283,12653291,https://www.eon.com/content/dam/eon/eon-com/eon-com-assets/documents/sustainability/en/sustainability-report/2021/EON_2021_Sustainability_Report.pdf,1,"pg. 138 ""Scope 1 (million metric tonnes CO₂e) (2021) 3.71"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-08 18:11:14 UTC"
https://wikirate.org/~12653613,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",ThyssenKrupp Group,2021,23200000,https://wikirate.org/~12653607,12653613,"",1,"pg. 2 ""Greenhouse gas Emission (Mio. t CO2e) (2020/2021) Scope 1 23.2"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-09 06:48:07 UTC"
https://wikirate.org/~12654390,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Lukoil,2021,36388000,https://wikirate.org/~15355383,12654390,"",1,"pg. 43 ""GHG EMISSIONS ACROSS LUKOIL GROUP (2021) Scope1 (million tonnes of СО2e) 36.388"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-11 12:24:24 UTC"
https://wikirate.org/~12652524,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Repsol,2021,19400000,https://wikirate.org/~12652516,12652524,https://www.repsol.com/content/dam/repsol-corporate/en_gb/accionistas-e-inversores/informes-anuales/2021/integrated-management-report-2021.pdf,1,"pg. 75 ""Emissions Scope 1 Total GHGs (Mt CO2e ) (2021) 19.4"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-07 15:39:42 UTC"
https://wikirate.org/~12653741,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",China Shenhua Energy,2021,167790000,https://wikirate.org/~12653735,12653741,"",1,"pg. 101 ""Scope I (10,000 tonnes of carbon dioxide equivalent) (2021) 16,779"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-09 09:01:55 UTC"
https://wikirate.org/~15355567,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Imperial Oil,2021,22700000,https://wikirate.org/~15355559,15355567,https://www.imperialoil.ca/-/media/imperial/files/publications-and-reports/2021-sr-performance-data.pdf,1,"(Calculation: 4.9+8.9+8.9 = 22.7) pg. 1 ""Direct GHG emissions – including Cogeneration (2021) Downstream & Chemical (million metric tonnes of CO₂e) - 4.9 Upstream (million metric tonnes of CO₂e) - 8.9 Operated oil sands (million metric tonnes of CO₂e) - 8.9"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-12 07:00:39 UTC"
https://wikirate.org/~12653777,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",PetroChina Company Limited,2021,121390000,https://wikirate.org/~12653727,12653777,http://www.petrochina.com.cn/ptr/xhtml/images/2021esgen.pdf,1,"pg. 87 ""-Direct GHG emissions (Scope 1) (106 tons of CO2 equivalent) (2021) 121.39"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-09 09:24:43 UTC"
https://wikirate.org/~12653691,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",China Petroleum & Chemical,2021,148380000,https://wikirate.org/~12653683,12653691,http://www.sinopecgroup.com/group/en/Resource/Pdf/SustainReport2021en.pdf,1,"pg. 96 ""GHGs emission (million tonnes CO2-equivalent (2021) Direct GHGs emission 148.38"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-09 07:44:58 UTC"
https://wikirate.org/~12653890,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Vedanta Limited,2021,58930000,https://wikirate.org/~12653214,12653890,https://sd.vedantaresources.com/SustainableDevelopment2020-21/assets/vedanta_sdr_2021.pdf,1,"pg. 48 ""GHG emissions (million TCO2e) (2021) Scope 1 (direct) 58.93"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-09 12:33:53 UTC"
https://wikirate.org/~15355198,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Coal India Limited,2021,1192393 ,https://wikirate.org/~15355192,15355198,"",1,"The content of this report is for the period of 1st April 2021 – 31st March 2022. pg. 40 ""11,92,393 tCO2 Scope 1 Emissions"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-10 17:40:39 UTC"
https://wikirate.org/~12177112,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Centrica,2021,222064,https://wikirate.org/~12651899,12177112,https://www.centrica.com/media/5618/people-planet-plan-update-2021.pdf,1,"pg. 37 ""Scope 1 emissions (2021) 222,064 tCO2e"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-06 16:41:57 UTC"
https://wikirate.org/~15355623,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Oil & Natural Gas,2021,8920000,https://wikirate.org/~15355617,15355623,"",1,"pg. 95 ""Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its intensity, in the following format: Total Scope 1 emissions (Break-up of the GHG into CO2, CH4, N2O, HFCs,PFCs, SF6, NF3, if available) tCO2e (FY 21-22) 8,920,000"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-12 08:47:14 UTC"
https://wikirate.org/~12653571,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",LafargeHolcim,2021,119000000,https://wikirate.org/~12653563,12653571,https://www.holcim.com/sites/holcim/files/2022-04/25022022-sustainability-performance_fy_2021_report-en.pdf,1,"It only reports CO2 emissions, thus there is no need to convert the unit to CO2 equivalent. pg. 7 ""Absolute Scope 1 emissions – gross (Mt) (2021) 119"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-09 06:12:14 UTC"
https://wikirate.org/~12652565,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Naturgy Energy Group (formerly Gas Natural Fenosa),2021,12965240,https://wikirate.org/~12652559,12652565,"",1,"pg. 165 ""Total GHG emissions (tCO2eq) Scope 1 (2021) 12,965,240"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-07 16:10:22 UTC"
https://wikirate.org/~15355701,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",JX Holdings,2021,19920000,https://wikirate.org/~15355693,15355701,https://www.hd.eneos.co.jp/english/csr/report/pdf/eneos_en_2021_f.pdf,1,"pg. 141 ""CO emissions (2021) Scope 1 (Million tons) 19.92"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-12 10:45:36 UTC"
https://wikirate.org/~12654109,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Norilsk Nickel,2021,9820000,https://wikirate.org/~12654101,12654109,https://www.nornickel.com/files/en/investors/disclosure/NN_CSO2021_ENG_0706.pdf,1,"pg. 76 ""GHG emissions (Scope 1 and 2), mt of CO2 equivalent Scope 1 (2021) 9.82"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-10 05:37:41 UTC"
https://wikirate.org/~15355585,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",SK Innovation,2021, 9008825.08,https://wikirate.org/~15355579,15355585,"",1,"pg. 2 ""Scope1 (tCO2e) (2021) 90,08,825.08"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-12 08:13:21 UTC"
https://wikirate.org/~15355681,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Nippon Steel & Sumitomo Metal,2021,71292000,https://wikirate.org/~15355673,15355681,https://www.nipponsteel.com/en/csr/report/pdf/report2022en.pdf,1,"pg. 20 ""Scope 1 Direct emissions from owned sources associated with use of fuel CO2 emissions (thousand tons-CO2) (2021) 71,292"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-12 09:13:20 UTC"
https://wikirate.org/~15355722,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Ingersoll-Rand,2021,35999,https://wikirate.org/~15355713,15355722,https://www.irco.com/content/published/api/v1.1/assets/CONTD39AB27F923948DF96B28574E4862EC0/native?cb=_cache_bf04&channelToken=b956c41d34a147378a20fe45435a4ba0,1,"pg. 58 ""Total direct GHG emissions (Scope 1) (metric tons CO2 equivalents) (2021) 35,999 "" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-12 11:00:06 UTC"
https://wikirate.org/~15355296,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Gazprom,2021,243280000,https://wikirate.org/~15355288,15355296,https://sustainability.gazpromreport.ru/fileadmin/f/2021/sustainability-report-en-2021.pdf,1,"pg. 83 ""Total Gazprom Group GHG emissions (Scope 1), incl.: (mmt of CO2 equivalent) (2021) 243.28"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-11 10:02:20 UTC"
https://wikirate.org/~15355740,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Formosa Petrochemical,2021,26589125.611,https://wikirate.org/~15355734,15355740,"",1,"pg. 55 ""What were your organization’s gross global Scope 1 emissions in metric tons CO2e? Gross global Scope 1 emissions (metric tons CO2e) 26589125.611"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-12 11:23:57 UTC"
https://wikirate.org/~13658940,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Engie,2021,37500000,https://wikirate.org/~13657566,13658940,https://www.engie.com/sites/default/files/assets/documents/2022-06/Rapport-integre-2022-EN.pdf,1,page 54. Total GHG emissions – Scope 1 (Mt CO2 eq) Nicole Stevenson[https://wikirate.org/Nicole_Stevenson].....2022-10-06 12:17:28 UTC
https://wikirate.org/~15355643,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",SAIC Motor,2021,850,https://wikirate.org/~15355635,15355643,https://www.saic.com/sites/default/files/2021-07/2021%20SAIC%20Corporate%20Responsibility%20Report.pdf,1,"pg. 7 ""CARBON FOOTPRINT (TONNES) (2021) SCOPE 1 850"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-12 08:55:45 UTC"
https://wikirate.org/~12649892,"Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1), GRI 305-1-a (formerly G4-EN15-a)",Anhui Conch Cement,2021,198131964 ,https://wikirate.org/~12649884,12649892,https://www1.hkexnews.hk/listedco/listconews/sehk/2022/0325/2022032501601.pdf,1,"pg. 37 ""Greenhouse gas emission 2021 Scope-I greenhouse gas emission /tCO2e 198,131,964 "" Manali Rana[https://wikirate.org/Manali_Rana].....2022-05-31 06:28:19 UTC"
https://wikirate.org/~13733982,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",PepsiCo Inc.,2021,700000,https://wikirate.org/~13852636,13733982,"",1,"Under heading 'Scope 2' the article states ""In 2021, PepsiCo’s Scope 2 (market-based) GHG emissions were 0.7 million metric tons, down from 0.9 million metric tons in 2020"". Luke Mallett[https://wikirate.org/Luke_Mallett].....2022-10-17 21:29:57 UTC GHG emissions scope 2 - 0.7 million metric tons Hilarie Maquilang[https://wikirate.org/Hilarie_Maquilang].....2022-11-17 18:42:31 UTC"
https://wikirate.org/~15327161,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Ecopetrol,2021,563000,https://wikirate.org/~15327149,15327161,https://www.ecopetrol.com.co/wps/wcm/connect/7ff79929-fc1e-44e3-acf1-50ff338ca992/ECOPETROl+_+TCFD_INGLES+20220923.pdf?MOD=AJPERES&attachment=false&id=1663970471637,1,"pg. 28 ""CO2e emissions - scope 2 (ktCO2e) (2021) 563 "" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-06 06:22:28 UTC"
https://wikirate.org/~13744928,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Ford Motor Company,2021,Unknown,https://wikirate.org/~13744371,13744928,https://media.ford.com/content/dam/fordmedia/North%20America/US/2020/06/24/Ford-Full-2020-Sustainability-Report.pdf,1,
https://wikirate.org/~12650539,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",BP plc.,2021,2400000,https://wikirate.org/~12650519,12650539,https://www.bp.com/content/dam/bp/business-sites/en/global/corporate/pdfs/sustainability/group-reports/bp-sustainability-report-2021.pdf,1,"pg. 22 ""Scope (indirect) GHG emissions (MtCO2e) 2021 2.4"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-02 10:13:20 UTC"
https://wikirate.org/~12650601,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",BHP Billiton,2021,6200000,https://wikirate.org/~12536331,12650601,"",1,"pg. 40 ""Scope 2 GHG emissions (MtCO2-e) 2021 6.2"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-02 11:51:36 UTC"
https://wikirate.org/~12650076,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Nestle,2021,1.9,https://wikirate.org/~12621783,12650076,https://www.nestle.com/sites/default/files/2022-03/creating-shared-value-sustainability-report-2021-en.pdf,1,"pg. 21 ""GHG emissions for Scope 2: emitted indirectly (market-based) (million tonnes of CO2e) 2021 1.61"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-01 07:49:05 UTC"
https://wikirate.org/~12650572,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",General Motors Company,2021,2881767,https://wikirate.org/~12650552,12650572,https://www.gmsustainability.com/_pdf/resources-and-downloads/ESG_Data_Center.pdf,1,"pg. 40 ""Indirect (Scope 2) GHG Emissions Gross Location-Based Indirect Emissions (metric tons CO2e) 2021 2,881,767"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-02 11:25:49 UTC"
https://wikirate.org/~15327181,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Dow Chemical,2021,3940000,https://wikirate.org/~15327169,15327181,https://corporate.dow.com/content/dam/corp/documents/about/066-00397-01-2021-esg-report.pdf,1,"pg. 180 ""GHG Emissions (Millions of Metric Tons CO2e) (2021) Scope 2 (Location) 3.94"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-06 06:33:06 UTC"
https://wikirate.org/~12650627,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Airbus Group,2021,265000,https://wikirate.org/~12650610,12650627,https://www.airbus.com/sites/g/files/jlcbta136/files/2022-04/Airbus-SE-Full-Annual-Report-2021.pdf,1,"pg. 105 ""Total indirect CO2 emissions (Scope 2) ktons CO2e (2021) 265"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-02 12:33:29 UTC"
https://wikirate.org/~12651555,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Duke Energy,2021,2100,https://wikirate.org/~12651537,12651555,"",1,"pg. 37 ""Scope 2 Greenhouse Gas Emissions (thousand metric tons) Power purchases Estimated from power purchases for Duke Energy facilities that are not served by Duke Energy itself (CO2 equivalent) (2021) 2.1 "" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-05 11:29:49 UTC"
https://wikirate.org/~15327262,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",General Electric,2021,Unknown,https://wikirate.org/~15327250,15327262,https://www.ge.com/sites/default/files/ge2021_sustainability_report.pdf,1,"The company discloses scope 2 emission on market based and not on location based. pg. 91 ""Scope 2 Emissions (million metric tons of CO equivalent) (market based) (2021) 1.07"" Manali Rana[https://wikirate.org/Manali_Rana].....2023-06-06 07:30:15 UTC"
https://wikirate.org/~12651596,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Statoil,2021,100000,https://wikirate.org/~12651579,12651596,https://cdn.sanity.io/files/h61q9gi9/global/df1f0cb19f173c1e616f83263540fd98e366212f.pdf?sustainaiblity-report-2021-equinor.pdf,1,"pg. 27 ""Scope 2 GHG emissions (location based)(million tonnes CO2e) (2021) 0.1"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-06 06:31:47 UTC"
https://wikirate.org/~12651658,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",BASF SE,2021,3670000,https://wikirate.org/~12651642,12651658,https://report.basf.com/2021/en/_assets/downloads/entire-basf-ar21.pdf,1,"(Calculation : 17.234 + 0.418+ 0.034+ 0.034+ 0.001+ 0.947 = 18.668) pg. 127 ""BASF Group’s greenhouse gas emissions according to the Greenhouse Gas Protocol Million metric tons CO2 equivalents Scope 1 (2021) CO2 (carbon dioxide) 17.234 N2O (nitrous oxide) 0.418 CH4 (methane) 0.034 HFC (hydrofluorocarbons) 0.034 SF6 (sulfur hexafluoride) 0.001 Sale of energy to third parties (Scope 1) CO2 0.947 "" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-06 08:54:20 UTC pg. 127 Since its a market-based approach as per note c, it is not considered. ""BASF Group’s greenhouse gas emissions according to the Greenhouse Gas Protocol Million metric tons CO2 equivalents (2021) Scope 2(c) CO2 2.464"" Value is taken from note c, as it reported location-based approach. ""Note c: Market-based approach. Under the location-based approach, Scope 2 emissions were 3.362 million metric tons of CO2 in 2020 and 3.670 million metric tons of CO2 in 2021."" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-06 09:14:52 UTC"
https://wikirate.org/~12651626,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Glencore International,2021,10770000,https://wikirate.org/~12651612,12651626,"",1,"pg. 98 ""Scope 2 Location based Indirect emissions (thousand tonnes CO2) (2021) 10,770"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-06 07:22:05 UTC"
https://wikirate.org/~12649979,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Sasol,2021,7088000,https://wikirate.org/~12649950,12649979,https://www.sasol.com/sites/default/files/financial_reports/Sasol%20Climate%20Change%20Report_2021_22Sep21.pdf,1,"pg. 45 ""Greenhouse gases (GHG) (kt) Indirect carbon dioxide (CO2) Scope 2 (2021) 7 088 "" Manali Rana[https://wikirate.org/Manali_Rana].....2022-05-31 13:18:30 UTC"
https://wikirate.org/~13851193,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Exxon Mobil,2021,9000000,https://wikirate.org/~12552366,13851193,"",1,P. 39 of report shows emissions associated from imported power ( Scope 2)in 2019 as 9 tonnes Marie Cosh[https://wikirate.org/Marie_Cosh].....2022-10-17 18:25:51 UTC
https://wikirate.org/~12650798,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Teck Resources,2021,87000,https://wikirate.org/~12650786,12650798,https://dq06ugkuram52.cloudfront.net/files/12127787/31960873.pdf,1,"pg. 28 ""Total Emissions (kilotonnes CO2e) Total Emissions — Indirect (Scope 2) (2021) 87"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-02 19:51:22 UTC"
https://wikirate.org/~12650852,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",ArcelorMittal,2021,7500000,https://wikirate.org/~12650839,12650852,https://corporate.arcelormittal.com/media/3z1ozw5h/arcelor-mittal-fact-book-2021.pdf,1,"pg. 30 ""Absolute CO2e footprint (steel and mining) Scope 2 CO2e (2021) million tonnes 7.5 "" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-03 07:30:11 UTC"
https://wikirate.org/~12651771,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Eni SpA,2021,810000,https://wikirate.org/~12651743,12651771,https://www.eni.com/assets/documents/eng/reports/2021/Annual-Report-2021.pdf,1,"pg. 164 ""(2021) Indirect GHG emissions (Scope 2) (million tonnes CO2 eq.) 0.81"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-06 10:45:59 UTC"
https://wikirate.org/~12654133,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2), GRI 305-2 (formerly G4-EN16-a)",Bayer AG,2021,1240000,https://wikirate.org/~12651893,12654133,"",1,"pg. 90 ""Scope 2: Indirect emissions according to the market-based method (Million metric tons of CO2 equivalents) (2021) 1.24"" Manali Rana[https://wikirate.org/Manali_Rana].....2022-06-10 05:57:33 UTC"
